[Shoot] 時間:  0.22s | 弾数: 59/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:158.87s | 弾数: 32/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:158.95s | 弾数: 31/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.03s | 弾数: 30/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.12s | 弾数: 29/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.20s | 弾数: 28/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.28s | 弾数: 27/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.37s | 弾数: 26/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.45s | 弾数: 25/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.53s | 弾数: 24/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.62s | 弾数: 23/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.70s | 弾数: 22/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.78s | 弾数: 21/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.87s | 弾数: 20/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:159.95s | 弾数: 19/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.03s | 弾数: 18/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.12s | 弾数: 17/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.20s | 弾数: 16/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.28s | 弾数: 15/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.37s | 弾数: 14/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.45s | 弾数: 13/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.53s | 弾数: 12/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.62s | 弾数: 11/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.70s | 弾数: 10/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.78s | 弾数:  9/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.87s | 弾数:  8/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:160.95s | 弾数:  7/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.03s | 弾数:  6/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.12s | 弾数:  5/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.20s | 弾数:  4/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.28s | 弾数:  3/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.37s | 弾数:  2/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.45s | 弾数:  1/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:161.53s | 弾数:  0/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.42s | 弾数: 59/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.50s | 弾数: 58/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.58s | 弾数: 57/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.67s | 弾数: 56/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.75s | 弾数: 55/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.83s | 弾数: 54/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:163.92s | 弾数: 53/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.00s | 弾数: 52/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.08s | 弾数: 51/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.17s | 弾数: 50/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.25s | 弾数: 49/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.33s | 弾数: 48/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.42s | 弾数: 47/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.50s | 弾数: 46/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.58s | 弾数: 45/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.67s | 弾数: 44/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.75s | 弾数: 43/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.83s | 弾数: 42/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:164.92s | 弾数: 41/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.00s | 弾数: 40/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.08s | 弾数: 39/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.17s | 弾数: 38/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.25s | 弾数: 37/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.33s | 弾数: 36/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.42s | 弾数: 35/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.50s | 弾数: 34/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:165.58s | 弾数: 33/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:165.67s | 弾数: 32/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:165.75s | 弾数: 31/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:165.83s | 弾数: 30/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:165.92s | 弾数: 29/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.00s | 弾数: 28/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:166.08s | 弾数: 27/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.17s | 弾数: 26/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:166.25s | 弾数: 25/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.33s | 弾数: 24/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:166.42s | 弾数: 23/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.50s | 弾数: 22/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.58s | 弾数: 21/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:166.67s | 弾数: 20/60  | Pellets: 1 | Dmg:     9,397 | Buffs: None
[Shoot] 時間:166.75s | 弾数: 19/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.83s | 弾数: 18/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:166.92s | 弾数: 17/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:167.00s | 弾数: 16/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:167.08s | 弾数: 15/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.17s | 弾数: 14/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.25s | 弾数: 13/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.33s | 弾数: 12/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.42s | 弾数: 11/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:167.50s | 弾数: 10/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:167.58s | 弾数:  9/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:167.67s | 弾数:  8/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.75s | 弾数:  7/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.83s | 弾数:  6/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:167.92s | 弾数:  5/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:168.00s | 弾数:  4/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:168.08s | 弾数:  3/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:168.17s | 弾数:  2/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:168.25s | 弾数:  1/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:168.33s | 弾数:  0/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:170.22s | 弾数: 59/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:170.30s | 弾数: 58/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:170.38s | 弾数: 57/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:170.47s | 弾数: 56/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:170.55s | 弾数: 55/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Burst] Activate!
[Buff] Applied S2: 整備補給 (攻撃力) (atk_buff_fixed: 2966.8194) to レイ（仮称）
[Buff] Applied Burst: 攻撃態勢_Stage_0 (dummy_mode: 1) to レイ（仮称）
[Buff] Applied Burst: 攻撃態勢_Stage_1 (atk_dmg_buff: 0.359) to レイ（仮称）
[Buff] Applied Burst: 攻撃態勢_Stage_2 (atk_buff_fixed: 16191.014400000002) to レイ（仮称）
[Skill Dmg] 時間:170.60s | 名前:Burst: 攻撃態勢_Stage_3       | Dmg:   601,679 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Buff] Applied Burst: 攻撃態勢 (ダミー) (buff: 0) to レイ（仮称）
[Shoot] 時間:170.63s | 弾数: 54/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:170.72s | 弾数: 53/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:170.80s | 弾数: 52/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:170.88s | 弾数: 51/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:170.97s | 弾数: 50/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.05s | 弾数: 49/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.13s | 弾数: 48/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:171.13s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.22s | 弾数: 47/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.30s | 弾数: 46/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.38s | 弾数: 45/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.47s | 弾数: 44/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.55s | 弾数: 43/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.63s | 弾数: 42/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.72s | 弾数: 41/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:171.72s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.80s | 弾数: 40/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.88s | 弾数: 39/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:171.97s | 弾数: 38/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.05s | 弾数: 37/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.13s | 弾数: 36/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.22s | 弾数: 35/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.30s | 弾数: 34/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:172.30s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.38s | 弾数: 33/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.47s | 弾数: 32/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.55s | 弾数: 31/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.63s | 弾数: 30/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.72s | 弾数: 29/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.80s | 弾数: 28/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.88s | 弾数: 27/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:172.88s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:172.97s | 弾数: 26/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.05s | 弾数: 25/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.13s | 弾数: 24/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.22s | 弾数: 23/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.30s | 弾数: 22/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.38s | 弾数: 21/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.47s | 弾数: 20/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:173.47s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.55s | 弾数: 19/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.63s | 弾数: 18/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.72s | 弾数: 17/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.80s | 弾数: 16/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.88s | 弾数: 15/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:173.97s | 弾数: 14/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.05s | 弾数: 13/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:174.05s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.13s | 弾数: 12/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.22s | 弾数: 11/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.30s | 弾数: 10/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.38s | 弾数:  9/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.47s | 弾数:  8/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.55s | 弾数:  7/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.63s | 弾数:  6/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:174.63s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.72s | 弾数:  5/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.80s | 弾数:  4/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.88s | 弾数:  3/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:174.97s | 弾数:  2/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:175.05s | 弾数:  1/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:175.13s | 弾数:  0/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.02s | 弾数: 59/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:177.02s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.10s | 弾数: 58/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.18s | 弾数: 57/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.27s | 弾数: 56/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.35s | 弾数: 55/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.43s | 弾数: 54/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.52s | 弾数: 53/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.60s | 弾数: 52/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:177.60s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.68s | 弾数: 51/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.77s | 弾数: 50/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.85s | 弾数: 49/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:177.93s | 弾数: 48/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:178.02s | 弾数: 47/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:178.10s | 弾数: 46/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:178.18s | 弾数: 45/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:178.18s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
